IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.91.16.71,2086,2086,false,NRT,Asia Pacific,Tokyo,70,10.68
8.219.235.164,8880,8880,false,SIN,Asia Pacific,Singapore,19,10.68
8.222.138.175,2087,2087,true,SIN,Asia Pacific,Singapore,110,10.67
47.236.170.54,2083,2083,true,SIN,Asia Pacific,Singapore,151,10.67
8.219.140.63,80,80,false,SIN,Asia Pacific,Singapore,13,10.67
47.236.172.71,2083,2083,true,SIN,Asia Pacific,Singapore,88,10.67
47.245.126.151,2082,2082,false,SIN,Asia Pacific,Singapore,8,10.66
47.245.37.41,2096,2096,true,NRT,Asia Pacific,Tokyo,153,10.66
47.236.97.90,8080,8080,false,SIN,Asia Pacific,Singapore,22,10.66
47.236.7.211,2053,2053,true,SIN,Asia Pacific,Singapore,65,10.66
8.218.52.115,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,10.66
47.236.75.113,2082,2082,false,SIN,Asia Pacific,Singapore,10,10.65
47.237.30.228,2095,2095,false,SIN,Asia Pacific,Singapore,27,10.65
47.236.92.191,2096,2096,true,SIN,Asia Pacific,Singapore,163,10.65
8.219.115.215,2096,2096,true,SIN,Asia Pacific,Singapore,167,10.65
8.219.178.101,2096,2096,true,SIN,Asia Pacific,Singapore,136,10.65
8.222.174.108,2087,2087,true,SIN,Asia Pacific,Singapore,97,10.65
8.219.126.240,2096,2096,true,SIN,Asia Pacific,Singapore,205,10.65
8.219.174.142,2083,2083,true,SIN,Asia Pacific,Singapore,113,10.65
47.236.166.131,2053,2053,true,SIN,Asia Pacific,Singapore,124,10.65
8.222.167.8,8443,8443,true,SIN,Asia Pacific,Singapore,78,10.65
8.222.167.147,8443,8443,true,SIN,Asia Pacific,Singapore,99,10.65
47.74.0.183,2053,2053,true,NRT,Asia Pacific,Tokyo,76,10.64
47.236.76.199,2096,2096,true,SIN,Asia Pacific,Singapore,138,10.64
8.219.140.63,2053,2053,true,SIN,Asia Pacific,Singapore,109,10.64
8.219.63.66,2087,2087,true,SIN,Asia Pacific,Singapore,204,10.64
47.236.163.95,2096,2096,true,SIN,Asia Pacific,Singapore,114,10.64
47.236.204.110,2087,2087,true,SIN,Asia Pacific,Singapore,162,10.64
47.236.189.173,2087,2087,true,SIN,Asia Pacific,Singapore,121,10.64
47.74.34.135,2082,2082,false,NRT,Asia Pacific,Tokyo,68,10.63
8.218.142.253,80,80,false,HKG,Asia Pacific,Hong Kong,38,10.63
47.91.22.115,2082,2082,false,NRT,Asia Pacific,Tokyo,77,10.63
8.219.140.229,2096,2096,true,SIN,Asia Pacific,Singapore,150,10.63
47.236.145.180,2087,2087,true,SIN,Asia Pacific,Singapore,98,10.63
8.219.111.175,2096,2096,true,SIN,Asia Pacific,Singapore,159,10.63
8.222.136.247,8443,8443,true,SIN,Asia Pacific,Singapore,84,10.63
8.219.72.50,2082,2082,false,SIN,Asia Pacific,Singapore,13,10.63
8.219.248.170,2087,2087,true,SIN,Asia Pacific,Singapore,108,10.63
47.236.7.246,80,80,false,SIN,Asia Pacific,Singapore,16,10.63
47.245.56.207,8080,8080,false,NRT,Asia Pacific,Tokyo,79,10.62
47.245.90.176,2052,2052,false,SIN,Asia Pacific,Singapore,5,10.62
8.219.217.81,2096,2096,true,SIN,Asia Pacific,Singapore,122,10.62
47.245.84.124,2053,2053,true,SIN,Asia Pacific,Singapore,137,10.62
8.222.212.219,2096,2096,true,SIN,Asia Pacific,Singapore,110,10.61
47.236.106.234,2096,2096,true,SIN,Asia Pacific,Singapore,147,10.61
8.219.73.21,2087,2087,true,SIN,Asia Pacific,Singapore,156,10.61
8.219.247.53,8080,8080,false,SIN,Asia Pacific,Singapore,4,10.61
8.219.99.8,2095,2095,false,SIN,Asia Pacific,Singapore,12,10.61
8.219.228.186,2053,2053,true,SIN,Asia Pacific,Singapore,145,10.61
47.74.54.33,2095,2095,false,NRT,Asia Pacific,Tokyo,70,10.61
8.219.198.34,8443,8443,true,SIN,Asia Pacific,Singapore,111,10.60
8.219.171.6,2096,2096,true,SIN,Asia Pacific,Singapore,54,10.60
8.219.81.50,2087,2087,true,SIN,Asia Pacific,Singapore,136,10.60
8.219.55.31,2082,2082,false,NRT,Asia Pacific,Tokyo,96,10.60
47.91.14.69,80,80,false,NRT,Asia Pacific,Tokyo,78,10.60
8.219.77.111,2082,2082,false,NRT,Asia Pacific,Tokyo,76,10.60
47.236.83.239,8080,8080,false,SIN,Asia Pacific,Singapore,9,10.60
47.245.33.56,8880,8880,false,NRT,Asia Pacific,Tokyo,76,10.59
8.222.191.158,80,80,false,SIN,Asia Pacific,Singapore,5,10.59
47.236.174.206,2083,2083,true,SIN,Asia Pacific,Singapore,139,10.59
47.236.163.95,2086,2086,false,SIN,Asia Pacific,Singapore,21,10.59
47.236.161.110,2052,2052,false,SIN,Asia Pacific,Singapore,22,10.58
47.91.21.149,2083,2083,true,NRT,Asia Pacific,Tokyo,169,10.58
47.236.161.110,2083,2083,true,SIN,Asia Pacific,Singapore,150,10.58
8.217.49.34,2052,0,false,HKG,Asia Pacific,Hong Kong,40,10.58
8.222.219.34,2096,2096,true,SIN,Asia Pacific,Singapore,124,10.58
47.91.31.231,2087,2087,true,NRT,Asia Pacific,Tokyo,81,10.58
47.76.32.108,2087,2087,true,HKG,Asia Pacific,Hong Kong,44,10.58
8.219.173.195,2086,2086,false,SIN,Asia Pacific,Singapore,43,10.58
47.236.171.112,2053,2053,true,SIN,Asia Pacific,Singapore,91,10.57
47.236.171.112,2086,2086,false,SIN,Asia Pacific,Singapore,25,10.57
47.74.41.191,80,80,false,NRT,Asia Pacific,Tokyo,73,10.57
8.219.255.171,2096,2096,true,SIN,Asia Pacific,Singapore,136,10.57
8.222.238.141,2053,2053,true,SIN,Asia Pacific,Singapore,44,10.56
8.219.12.152,2095,2095,false,SIN,Asia Pacific,Singapore,3,10.56
47.245.80.39,2096,2096,true,SIN,Asia Pacific,Singapore,35,10.56
47.74.12.242,2087,2087,true,NRT,Asia Pacific,Tokyo,74,10.55
8.219.122.55,2096,2096,true,SIN,Asia Pacific,Singapore,60,10.55
47.236.75.113,2086,2086,false,SIN,Asia Pacific,Singapore,26,10.55
8.219.42.72,2086,2086,false,SIN,Asia Pacific,Singapore,4,10.55
8.219.53.222,2053,2053,true,SIN,Asia Pacific,Singapore,55,10.55
8.219.134.63,2086,2086,false,SIN,Asia Pacific,Singapore,3,10.55
8.219.204.120,2083,2083,true,SIN,Asia Pacific,Singapore,154,10.55
8.218.204.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,10.54
8.222.248.188,2096,2096,true,SIN,Asia Pacific,Singapore,120,10.54
47.236.144.208,8443,8443,true,SIN,Asia Pacific,Singapore,157,10.54
47.245.37.37,8080,8080,false,NRT,Asia Pacific,Tokyo,70,10.54
47.91.29.108,2082,2082,false,NRT,Asia Pacific,Tokyo,74,10.54
47.236.19.51,2087,2087,true,SIN,Asia Pacific,Singapore,132,10.54
8.222.174.108,2095,2095,false,SIN,Asia Pacific,Singapore,5,10.54
47.76.33.40,2083,2083,true,HKG,Asia Pacific,Hong Kong,67,10.54
8.222.187.107,2086,2086,false,SIN,Asia Pacific,Singapore,7,10.54
47.74.12.242,2096,2096,true,NRT,Asia Pacific,Tokyo,71,10.54
47.236.163.221,2053,2053,true,SIN,Asia Pacific,Singapore,100,10.53
8.219.114.201,2096,2096,true,SIN,Asia Pacific,Singapore,73,10.53
47.236.193.208,2096,2096,true,SIN,Asia Pacific,Singapore,75,10.53
8.222.167.147,2082,2082,false,SIN,Asia Pacific,Singapore,10,10.53
47.74.41.136,2096,2096,true,NRT,Asia Pacific,Tokyo,82,10.52
8.219.151.193,443,443,true,NRT,Asia Pacific,Tokyo,98,10.52
8.219.93.85,80,80,false,SIN,Asia Pacific,Singapore,9,10.52
47.236.224.66,2052,2052,false,SIN,Asia Pacific,Singapore,11,10.52
47.236.88.181,2053,2053,true,SIN,Asia Pacific,Singapore,89,10.52
8.222.160.176,2083,2083,true,SIN,Asia Pacific,Singapore,169,10.52
8.219.193.22,2087,2087,true,SIN,Asia Pacific,Singapore,168,10.52
47.91.15.247,2086,2086,false,NRT,Asia Pacific,Tokyo,71,10.52
8.219.61.52,2052,2052,false,SIN,Asia Pacific,Singapore,10,10.52
47.74.39.194,2086,2086,false,NRT,Asia Pacific,Tokyo,68,10.52
8.222.182.10,2087,2087,true,SIN,Asia Pacific,Singapore,141,10.51
8.222.184.198,2053,2053,true,SIN,Asia Pacific,Singapore,140,10.51
47.236.233.166,2095,2095,false,SIN,Asia Pacific,Singapore,22,10.51
8.222.219.252,2086,2086,false,SIN,Asia Pacific,Singapore,12,10.51
47.236.99.131,2083,2083,true,SIN,Asia Pacific,Singapore,89,10.51
8.218.211.17,80,80,false,HKG,Asia Pacific,Hong Kong,38,10.50
47.236.23.135,2087,2087,true,SIN,Asia Pacific,Singapore,184,10.50
47.236.189.173,2095,2095,false,SIN,Asia Pacific,Singapore,21,10.50
8.218.207.169,80,80,false,HKG,Asia Pacific,Hong Kong,58,10.50
8.222.129.245,2096,2096,true,SIN,Asia Pacific,Singapore,63,10.50
47.236.166.184,2083,2083,true,SIN,Asia Pacific,Singapore,147,10.50
47.245.126.151,2053,2053,true,SIN,Asia Pacific,Singapore,98,10.50
8.219.55.31,2095,2095,false,NRT,Asia Pacific,Tokyo,90,10.50
8.219.78.222,2053,2053,true,SIN,Asia Pacific,Singapore,113,10.49
47.91.19.249,8080,8080,false,NRT,Asia Pacific,Tokyo,76,10.49
8.222.254.91,2086,2086,false,SIN,Asia Pacific,Singapore,18,10.49
8.219.140.229,8880,8880,false,SIN,Asia Pacific,Singapore,21,10.48
8.219.56.205,2095,2095,false,SIN,Asia Pacific,Singapore,19,10.48
8.219.177.205,2087,2087,true,SIN,Asia Pacific,Singapore,168,10.48
47.74.43.24,2087,2087,true,NRT,Asia Pacific,Tokyo,93,10.48
47.242.59.216,2086,2086,false,HKG,Asia Pacific,Hong Kong,103,10.48
8.219.82.177,2083,2083,true,SIN,Asia Pacific,Singapore,72,10.48
47.245.33.158,2052,2052,false,NRT,Asia Pacific,Tokyo,76,10.48
47.236.99.131,2053,2053,true,SIN,Asia Pacific,Singapore,154,10.48
8.219.112.75,2087,2087,true,SIN,Asia Pacific,Singapore,118,10.48
47.236.149.107,2082,2082,false,SIN,Asia Pacific,Singapore,10,10.47
8.222.213.221,8080,8080,false,SIN,Asia Pacific,Singapore,38,10.47
8.222.252.150,2082,2082,false,SIN,Asia Pacific,Singapore,4,10.47
47.74.52.188,8443,8443,true,NRT,Asia Pacific,Tokyo,107,10.47
8.218.18.235,80,80,false,HKG,Asia Pacific,Hong Kong,48,10.47
8.219.142.229,2087,2087,true,SIN,Asia Pacific,Singapore,245,10.46
47.74.34.135,2096,2096,true,NRT,Asia Pacific,Tokyo,234,10.46
47.236.150.13,2087,2087,true,SIN,Asia Pacific,Singapore,120,10.46
8.219.102.252,2052,2052,false,SIN,Asia Pacific,Singapore,28,10.46
8.218.105.223,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,10.46
47.243.42.219,8880,8880,false,HKG,Asia Pacific,Hong Kong,99,10.46
47.245.82.208,2053,2053,true,SIN,Asia Pacific,Singapore,125,10.46
47.236.124.115,2083,2083,true,SIN,Asia Pacific,Singapore,63,10.45
8.219.121.87,2095,2095,false,SIN,Asia Pacific,Singapore,10,10.45
47.236.171.205,2087,2087,true,SIN,Asia Pacific,Singapore,139,10.45
47.236.103.153,8443,8443,true,SIN,Asia Pacific,Singapore,129,10.45
47.91.2.165,80,80,false,NRT,Asia Pacific,Tokyo,73,10.45
8.222.154.227,2086,2086,false,SIN,Asia Pacific,Singapore,55,10.44
8.222.197.251,2053,2053,true,SIN,Asia Pacific,Singapore,100,10.44
8.222.144.219,8080,8080,false,SIN,Asia Pacific,Singapore,5,10.44
47.242.232.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,66,10.44
47.236.29.235,2053,2053,true,SIN,Asia Pacific,Singapore,114,10.44
47.245.87.167,2083,2083,true,SIN,Asia Pacific,Singapore,194,10.44
8.219.145.245,2083,2083,true,SIN,Asia Pacific,Singapore,155,10.44
8.219.123.244,2087,2087,true,SIN,Asia Pacific,Singapore,136,10.44
47.236.193.208,2083,2083,true,SIN,Asia Pacific,Singapore,140,10.44
47.236.189.173,8880,8880,false,SIN,Asia Pacific,Singapore,17,10.44
8.217.250.5,80,80,false,HKG,Asia Pacific,Hong Kong,52,10.43
47.245.107.174,8880,8880,false,SIN,Asia Pacific,Singapore,8,10.43
8.219.104.242,2087,2087,true,SIN,Asia Pacific,Singapore,149,10.43
8.222.168.155,2083,2083,true,SIN,Asia Pacific,Singapore,89,10.43
8.218.18.235,2096,2096,true,HKG,Asia Pacific,Hong Kong,60,10.43
8.219.228.30,2095,2095,false,SIN,Asia Pacific,Singapore,6,10.43
8.218.204.128,80,80,false,HKG,Asia Pacific,Hong Kong,65,10.43
8.219.121.87,2083,2083,true,SIN,Asia Pacific,Singapore,97,10.42
47.74.41.191,2096,2096,true,NRT,Asia Pacific,Tokyo,142,10.42
47.74.13.94,2087,2087,true,NRT,Asia Pacific,Tokyo,77,10.42
8.219.73.188,2053,2053,true,SIN,Asia Pacific,Singapore,137,10.42
8.218.174.118,2096,2096,true,HKG,Asia Pacific,Hong Kong,57,10.42
47.236.29.235,80,80,false,SIN,Asia Pacific,Singapore,21,10.42
8.219.90.32,2083,2083,true,SIN,Asia Pacific,Singapore,126,10.42
47.236.169.236,8443,8443,true,SIN,Asia Pacific,Singapore,79,10.42
47.236.144.156,2096,2096,true,SIN,Asia Pacific,Singapore,91,10.42
47.245.80.142,2052,2052,false,SIN,Asia Pacific,Singapore,6,10.41
8.219.174.213,2095,2095,false,SIN,Asia Pacific,Singapore,14,10.41
47.245.37.89,8080,8080,false,NRT,Asia Pacific,Tokyo,81,10.41
47.236.207.133,2053,2053,true,SIN,Asia Pacific,Singapore,128,10.41
8.219.148.161,2095,2095,false,SIN,Asia Pacific,Singapore,7,10.41
8.219.72.50,8443,8443,true,SIN,Asia Pacific,Singapore,127,10.40
47.245.126.151,2053,2053,true,SIN,Asia Pacific,Singapore,109,10.40
8.219.240.141,8443,8443,true,SIN,Asia Pacific,Singapore,143,10.40
47.245.86.230,8080,8080,false,SIN,Asia Pacific,Singapore,9,10.40
47.74.6.16,2096,2096,true,NRT,Asia Pacific,Tokyo,73,10.40
47.236.104.11,2053,2053,true,SIN,Asia Pacific,Singapore,175,10.40
47.245.42.162,8880,8880,false,NRT,Asia Pacific,Tokyo,96,10.40
8.219.75.44,80,80,false,SIN,Asia Pacific,Singapore,15,10.39
8.219.51.49,2083,2083,true,SIN,Asia Pacific,Singapore,97,10.39
47.236.149.107,8443,8443,true,SIN,Asia Pacific,Singapore,106,10.39
8.222.219.34,2053,2053,true,SIN,Asia Pacific,Singapore,117,10.39
47.237.19.161,2086,2086,false,SIN,Asia Pacific,Singapore,9,10.39
8.222.212.172,443,443,true,SIN,Asia Pacific,Singapore,104,10.39
8.219.72.50,2083,2083,true,SIN,Asia Pacific,Singapore,114,10.38
8.219.92.89,8443,8443,true,SIN,Asia Pacific,Singapore,118,10.38
8.222.229.22,80,80,false,SIN,Asia Pacific,Singapore,6,10.38
47.236.206.153,2096,2096,true,SIN,Asia Pacific,Singapore,150,10.38
47.236.249.41,8443,8443,true,SIN,Asia Pacific,Singapore,117,10.38
8.219.185.191,2096,2096,true,SIN,Asia Pacific,Singapore,124,10.38
8.218.174.118,2087,2087,true,HKG,Asia Pacific,Hong Kong,114,10.37
47.236.167.231,8443,8443,true,SIN,Asia Pacific,Singapore,99,10.37
47.236.76.199,2083,2083,true,SIN,Asia Pacific,Singapore,98,10.37
8.219.58.64,8080,8080,false,SIN,Asia Pacific,Singapore,9,10.37
47.236.172.71,2096,2096,true,SIN,Asia Pacific,Singapore,102,10.37
47.236.169.141,80,80,false,SIN,Asia Pacific,Singapore,24,10.37
8.218.174.118,2053,2053,true,HKG,Asia Pacific,Hong Kong,120,10.36
8.222.215.228,2096,2096,true,SIN,Asia Pacific,Singapore,100,10.36
47.236.83.196,2083,2083,true,SIN,Asia Pacific,Singapore,98,10.36
8.222.237.131,2083,2083,true,SIN,Asia Pacific,Singapore,70,10.36
8.219.77.222,2053,2053,true,SIN,Asia Pacific,Singapore,129,10.35
47.236.21.51,2082,2082,false,SIN,Asia Pacific,Singapore,10,10.35
47.245.111.171,2086,2086,false,SIN,Asia Pacific,Singapore,5,10.35
8.219.172.128,2087,2087,true,SIN,Asia Pacific,Singapore,111,10.34
8.219.202.130,8443,8443,true,SIN,Asia Pacific,Singapore,135,10.34
8.222.144.219,8443,8443,true,SIN,Asia Pacific,Singapore,32,10.34
47.236.172.41,2082,2082,false,SIN,Asia Pacific,Singapore,19,10.34
47.91.21.149,2052,2052,false,NRT,Asia Pacific,Tokyo,81,10.34
47.91.15.247,2096,2096,true,NRT,Asia Pacific,Tokyo,134,10.34
47.236.224.66,2083,2083,true,SIN,Asia Pacific,Singapore,125,10.34
8.222.208.38,2052,2052,false,SIN,Asia Pacific,Singapore,23,10.34
47.91.1.199,2052,2052,false,NRT,Asia Pacific,Tokyo,78,10.34
47.74.52.104,2052,2052,false,NRT,Asia Pacific,Tokyo,72,10.33
8.218.211.17,8880,8880,false,HKG,Asia Pacific,Hong Kong,54,10.33
47.236.166.184,2095,2095,false,SIN,Asia Pacific,Singapore,12,10.33
47.236.172.41,2096,2096,true,SIN,Asia Pacific,Singapore,135,10.33
47.245.42.162,2082,2082,false,NRT,Asia Pacific,Tokyo,81,10.33
47.91.1.199,8080,8080,false,NRT,Asia Pacific,Tokyo,72,10.33
8.219.107.199,2053,2053,true,SIN,Asia Pacific,Singapore,193,10.33
47.245.84.124,2087,2087,true,SIN,Asia Pacific,Singapore,17,10.32
8.219.75.44,2087,2087,true,SIN,Asia Pacific,Singapore,179,10.32
47.236.156.14,8880,8880,false,SIN,Asia Pacific,Singapore,40,10.32
8.222.221.86,2087,2087,true,SIN,Asia Pacific,Singapore,54,10.32
47.236.31.73,2087,2087,true,SIN,Asia Pacific,Singapore,97,10.32
8.219.141.174,2053,2053,true,SIN,Asia Pacific,Singapore,97,10.32
47.236.76.199,2095,2095,false,SIN,Asia Pacific,Singapore,47,10.31
8.222.208.38,2083,2083,true,SIN,Asia Pacific,Singapore,52,10.30
47.245.32.215,80,80,false,NRT,Asia Pacific,Tokyo,74,10.30
8.219.237.250,8443,8443,true,SIN,Asia Pacific,Singapore,130,10.30
8.219.101.72,2053,2053,true,SIN,Asia Pacific,Singapore,130,10.30
47.236.116.182,2096,2096,true,SIN,Asia Pacific,Singapore,183,10.30
47.236.116.208,8080,8080,false,SIN,Asia Pacific,Singapore,15,10.29
47.236.150.109,2053,2053,true,SIN,Asia Pacific,Singapore,188,10.29
47.236.149.160,8443,8443,true,SIN,Asia Pacific,Singapore,124,10.29
47.91.22.115,8080,8080,false,NRT,Asia Pacific,Tokyo,77,10.29
47.236.166.184,2082,2082,false,SIN,Asia Pacific,Singapore,24,10.29
47.245.82.78,2082,2082,false,SIN,Asia Pacific,Singapore,4,10.29
47.236.194.67,2095,2095,false,SIN,Asia Pacific,Singapore,18,10.29
47.236.75.113,8443,8443,true,SIN,Asia Pacific,Singapore,86,10.29
8.219.140.229,2087,2087,true,SIN,Asia Pacific,Singapore,160,10.29
47.74.41.87,8443,8443,true,NRT,Asia Pacific,Tokyo,123,10.28
47.236.144.48,2096,2096,true,SIN,Asia Pacific,Singapore,118,10.28
8.219.51.211,80,80,false,SIN,Asia Pacific,Singapore,6,10.28
8.217.207.60,2083,2083,true,HKG,Asia Pacific,Hong Kong,109,10.28
8.222.150.197,8080,8080,false,SIN,Asia Pacific,Singapore,6,10.28
47.236.168.17,8443,8443,true,SIN,Asia Pacific,Singapore,170,10.28
47.236.244.37,2086,2086,false,SIN,Asia Pacific,Singapore,34,10.28
8.219.253.185,2053,2053,true,SIN,Asia Pacific,Singapore,98,10.28
8.219.200.145,2053,2053,true,SIN,Asia Pacific,Singapore,146,10.27
8.222.133.247,2083,2083,true,SIN,Asia Pacific,Singapore,73,10.27
8.219.100.155,2087,2087,true,SIN,Asia Pacific,Singapore,128,10.26
47.236.11.84,2082,2082,false,SIN,Asia Pacific,Singapore,14,10.26
47.236.207.133,2083,2083,true,SIN,Asia Pacific,Singapore,132,10.26
47.74.34.170,2096,2096,true,NRT,Asia Pacific,Tokyo,71,10.26
8.218.11.90,2052,2052,false,HKG,Asia Pacific,Hong Kong,61,10.26
8.219.235.164,2052,2052,false,SIN,Asia Pacific,Singapore,37,10.26
47.236.88.134,8880,8880,false,SIN,Asia Pacific,Singapore,15,10.26
8.217.251.62,2082,2082,false,HKG,Asia Pacific,Hong Kong,69,10.26
47.236.169.164,2096,2096,true,SIN,Asia Pacific,Singapore,100,10.25
47.236.167.231,2082,2082,false,SIN,Asia Pacific,Singapore,23,10.25
8.222.152.165,443,443,true,SIN,Asia Pacific,Singapore,136,10.25
8.218.243.95,2087,2087,true,HKG,Asia Pacific,Hong Kong,82,10.25
47.245.40.55,2086,2086,false,HKG,Asia Pacific,Hong Kong,162,10.25
47.91.10.228,2096,2096,true,NRT,Asia Pacific,Tokyo,76,10.24
8.222.169.182,2086,2086,false,SIN,Asia Pacific,Singapore,6,10.24
47.236.83.239,2053,2053,true,SIN,Asia Pacific,Singapore,49,10.24
47.236.176.144,2053,2053,true,SIN,Asia Pacific,Singapore,129,10.24
8.218.8.142,2052,2052,false,HKG,Asia Pacific,Hong Kong,53,10.24
47.91.18.207,2082,2082,false,NRT,Asia Pacific,Tokyo,73,10.24
47.237.23.162,8880,8880,false,SIN,Asia Pacific,Singapore,22,10.23
8.219.107.199,8443,8443,true,SIN,Asia Pacific,Singapore,179,10.23
8.219.61.52,8443,8443,true,SIN,Asia Pacific,Singapore,42,10.23
8.222.138.175,80,80,false,SIN,Asia Pacific,Singapore,22,10.23
8.222.221.90,443,443,true,SIN,Asia Pacific,Singapore,126,10.23
47.236.39.34,2086,2086,false,SIN,Asia Pacific,Singapore,16,10.23
8.218.211.17,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,10.23
47.236.116.182,80,80,false,SIN,Asia Pacific,Singapore,27,10.22
8.219.213.112,2052,2052,false,SIN,Asia Pacific,Singapore,19,10.22
47.91.29.108,2095,2095,false,NRT,Asia Pacific,Tokyo,74,10.22
47.237.8.82,80,80,false,SIN,Asia Pacific,Singapore,27,10.21
8.219.42.72,2083,2083,true,SIN,Asia Pacific,Singapore,40,10.21
8.219.114.201,8080,8080,false,SIN,Asia Pacific,Singapore,15,10.21
8.222.131.102,2082,2082,false,SIN,Asia Pacific,Singapore,13,10.21
8.219.253.114,2053,2053,true,SIN,Asia Pacific,Singapore,117,10.21
8.222.240.47,2083,2083,true,SIN,Asia Pacific,Singapore,115,10.20
47.236.181.155,2095,2095,false,SIN,Asia Pacific,Singapore,15,10.20
47.236.121.23,2053,2053,true,SIN,Asia Pacific,Singapore,16,10.20
8.222.252.150,2096,2096,true,SIN,Asia Pacific,Singapore,63,10.20
47.236.173.200,2086,2086,false,SIN,Asia Pacific,Singapore,22,10.20
8.219.111.147,2053,2053,true,SIN,Asia Pacific,Singapore,212,10.20
8.222.249.98,8443,8443,true,SIN,Asia Pacific,Singapore,95,10.19
8.219.139.86,8443,8443,true,SIN,Asia Pacific,Singapore,184,10.19
47.236.171.20,2087,2087,true,SIN,Asia Pacific,Singapore,112,10.19
47.236.12.73,2082,2082,false,SIN,Asia Pacific,Singapore,12,10.19
47.245.52.165,2083,2083,true,NRT,Asia Pacific,Tokyo,171,10.19
47.236.7.206,2087,2087,true,SIN,Asia Pacific,Singapore,101,10.19
8.219.84.102,2087,2087,true,SIN,Asia Pacific,Singapore,99,10.18
8.222.164.44,8080,8080,false,SIN,Asia Pacific,Singapore,28,10.18
8.219.51.49,2053,2053,true,SIN,Asia Pacific,Singapore,14,10.18
47.76.189.230,2087,2087,true,HKG,Asia Pacific,Hong Kong,49,10.18
8.222.252.150,2083,2083,true,SIN,Asia Pacific,Singapore,84,10.17
8.218.11.90,2082,2082,false,HKG,Asia Pacific,Hong Kong,57,10.17
47.245.33.163,2086,2086,false,NRT,Asia Pacific,Tokyo,99,10.17
8.219.247.203,8080,8080,false,SIN,Asia Pacific,Singapore,16,10.17
8.222.131.102,2095,2095,false,SIN,Asia Pacific,Singapore,18,10.17
47.236.87.206,2053,2053,true,SIN,Asia Pacific,Singapore,67,10.16
8.219.185.191,8880,8880,false,SIN,Asia Pacific,Singapore,9,10.16
8.219.111.175,8443,8443,true,SIN,Asia Pacific,Singapore,50,10.16
8.219.97.179,2052,2052,false,SIN,Asia Pacific,Singapore,11,10.16
47.236.224.66,2087,2087,true,SIN,Asia Pacific,Singapore,75,10.16
47.236.117.48,8880,8880,false,SIN,Asia Pacific,Singapore,18,10.16
47.245.82.78,80,80,false,SIN,Asia Pacific,Singapore,4,10.16
47.74.50.249,2083,2083,true,NRT,Asia Pacific,Tokyo,132,10.15
8.219.228.193,8880,8880,false,SIN,Asia Pacific,Singapore,10,10.15
47.236.106.37,2087,2087,true,SIN,Asia Pacific,Singapore,118,10.15
8.222.229.102,2087,2087,true,SIN,Asia Pacific,Singapore,78,10.15
8.222.237.131,8080,8080,false,SIN,Asia Pacific,Singapore,5,10.15
8.222.137.178,80,80,false,SIN,Asia Pacific,Singapore,30,10.15
8.219.198.139,2087,2087,true,SIN,Asia Pacific,Singapore,131,10.14
8.219.228.30,2083,2083,true,SIN,Asia Pacific,Singapore,174,10.14
47.236.166.76,8443,8443,true,SIN,Asia Pacific,Singapore,156,10.14
47.236.19.51,2096,2096,true,SIN,Asia Pacific,Singapore,116,10.14
8.209.91.35,443,443,true,FRA,Europe,Frankfurt,187,10.13
47.245.52.165,8443,8443,true,NRT,Asia Pacific,Tokyo,147,10.13
8.218.207.169,443,443,true,HKG,Asia Pacific,Hong Kong,88,10.13
8.222.175.78,2096,2096,true,SIN,Asia Pacific,Singapore,118,10.13
8.222.140.185,8443,8443,true,SIN,Asia Pacific,Singapore,112,10.13
8.210.55.134,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,10.12
8.222.214.13,443,443,true,SIN,Asia Pacific,Singapore,47,10.12
8.210.156.6,80,80,false,HKG,Asia Pacific,Hong Kong,40,10.12
47.236.167.231,8443,8443,true,SIN,Asia Pacific,Singapore,179,10.12
8.219.193.202,2083,2083,true,SIN,Asia Pacific,Singapore,74,10.12
47.236.125.4,2052,2052,false,SIN,Asia Pacific,Singapore,30,10.12
8.219.208.69,2083,2083,true,SIN,Asia Pacific,Singapore,176,10.12
47.91.21.149,8443,8443,true,NRT,Asia Pacific,Tokyo,80,10.12
8.219.173.239,2096,2096,true,SIN,Asia Pacific,Singapore,118,10.12
47.76.33.40,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,10.12
8.222.187.4,2086,2086,false,SIN,Asia Pacific,Singapore,11,10.12
47.236.166.84,2096,2096,true,SIN,Asia Pacific,Singapore,119,10.12
8.222.138.164,443,443,true,SIN,Asia Pacific,Singapore,103,10.12
8.222.244.123,2096,2096,true,SIN,Asia Pacific,Singapore,93,10.11
47.243.42.219,2052,2052,false,HKG,Asia Pacific,Hong Kong,86,10.11
47.236.92.191,8443,8443,true,SIN,Asia Pacific,Singapore,92,10.11
8.219.60.68,2086,2086,false,SIN,Asia Pacific,Singapore,22,10.10
47.74.40.13,2082,2082,false,NRT,Asia Pacific,Tokyo,73,10.10
8.219.163.195,8443,8443,true,SIN,Asia Pacific,Singapore,67,10.10
8.222.129.32,80,80,false,SIN,Asia Pacific,Singapore,10,10.10
